192.168.1.193 - - [10/Nov/2017:14:18:50 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:14:18:50 +0800] "GET /index.js HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:35:05 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:35:05 +0800] "GET /index.js HTTP/1.1" 200 1618071 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:35:31 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:35:31 +0800] "GET /index.js HTTP/1.1" 200 1615830 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:40:53 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:40:53 +0800] "GET /index.js HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:01 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:01 +0800] "GET /index.js HTTP/1.1" 200 1618298 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:19 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:19 +0800] "GET /index.js HTTP/1.1" 200 1618155 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:19 +0800] "GET /img/banner_placeholder_failed.png HTTP/1.1" 404 162 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:27 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:27 +0800] "GET /index.js HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:41:27 +0800] "GET /img/banner_placeholder_failed.png HTTP/1.1" 404 162 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:43:19 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:43:19 +0800] "GET /index.js HTTP/1.1" 200 1618147 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [10/Nov/2017:15:43:19 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 200 274877 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:20:40 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.1.193 - - [13/Nov/2017:09:20:40 +0800] "GET /index.js HTTP/1.1" 200 1615870 "http://192.168.1.193/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.1.193 - - [13/Nov/2017:09:20:40 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.1.193 - - [13/Nov/2017:09:20:40 +0800] "GET /favicon.ico HTTP/1.1" 404 148 "http://192.168.1.193/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
192.168.1.193 - - [13/Nov/2017:09:20:45 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:20:45 +0800] "GET /index.js HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:20:45 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:33 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:33 +0800] "GET /index.js HTTP/1.1" 200 1616266 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:33 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:50 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:50 +0800] "GET /index.js HTTP/1.1" 200 1616265 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:50 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:31:50 +0800] "GET /src/img/botany/index-text.jpg HTTP/1.1" 200 707227 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:38 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:38 +0800] "GET /index.js HTTP/1.1" 200 1616266 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:38 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:38 +0800] "GET /src/img/botany/index-text.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:38 +0800] "GET /src/img/botany/index-footer.jpg HTTP/1.1" 200 245538 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:49 +0800] "GET / HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:49 +0800] "GET /index.js HTTP/1.1" 200 1616068 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:50 +0800] "GET /src/img/botany/index-baner.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.193 - - [13/Nov/2017:09:32:50 +0800] "GET /src/img/botany/index-text.jpg HTTP/1.1" 304 0 "http://192.168.1.193/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
